is_cancelled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_cancelled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_booking_changes,has_special_requests,has_previous_cancellations
1,148,4,4,2,0.0,0,0,25,0,A,A,1,No Deposit,0,Transient,106.05764497956292,0,0,True,False,True
1,56,0,0,2,0.0,0,1,0,0,G,A,8,No Deposit,0,Transient,93.27804840656684,0,0,True,False,False
1,100,2,3,1,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,152.22122527252014,0,0,True,False,False
1,65,2,2,2,0.0,1,0,0,0,B,D,0,No Deposit,0,Transient,103.21195373682067,0,0,False,False,False
1,54,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,229.65946806540651,0,0,True,False,False
1,125,0,3,2,0.0,0,1,0,0,F,A,4,No Deposit,0,Transient,92.98408542828624,0,2,True,True,False
1,62,0,10,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,104.95993445958835,0,0,False,False,False
1,98,0,4,2,0.0,0,0,0,0,D,E,0,No Deposit,0,Transient,71.70105662845961,0,0,False,False,False
1,128,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,123.07600955407612,0,3,False,True,False
1,90,0,3,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,213.204344712566,0,0,True,False,False
1,44,2,5,1,0.0,0,0,25,0,E,A,0,No Deposit,0,Transient-Party,224.16057620296252,0,0,False,False,True
1,56,1,0,1,0.0,0,0,0,0,D,D,8,No Deposit,0,Transient,253.0185561537021,0,1,True,True,False
1,65,1,2,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,253.06549466776303,0,0,False,False,False
1,71,0,3,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,54.27790806162434,0,0,True,False,False
1,67,1,2,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,70.57016576531376,0,0,True,False,False
1,44,2,5,2,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient-Party,77.09259922150977,0,0,False,False,False
1,111,1,2,2,0.0,0,0,1,0,E,A,0,No Deposit,0,Transient,50.68433391064092,0,0,False,False,True
1,96,1,4,1,0.0,0,1,0,0,D,A,0,No Deposit,0,Transient,208.13804457481453,0,2,False,True,False
1,47,0,4,2,2.0,1,0,0,0,A,A,0,No Deposit,0,Transient-Party,285.2226439371649,0,0,False,False,False
1,110,1,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,134.9184462252248,0,0,False,False,False
1,138,0,3,1,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient-Party,81.66802861555239,0,0,False,False,False
1,58,2,4,2,0.0,0,0,0,0,A,B,0,No Deposit,0,Transient,106.60137978243284,0,0,False,False,False
1,141,2,3,1,1.0,0,0,0,0,D,D,0,No Deposit,0,Transient,54.61848955319707,0,0,False,False,False
1,109,0,1,2,0.0,0,0,0,0,D,E,0,No Deposit,0,Transient,83.77508585832368,0,1,False,True,False
1,64,2,2,0,0.0,0,0,0,6,A,A,0,No Deposit,0,Transient,49.00807081925149,0,0,False,False,False
1,133,1,2,1,0.0,0,0,26,0,A,D,0,No Deposit,0,Transient-Party,79.64983873088266,0,0,False,False,True
1,88,1,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,93.54802907602364,0,1,False,True,False
1,124,0,3,1,1.0,0,0,0,0,E,A,2,No Deposit,0,Transient,221.5072124335735,0,0,True,False,False
1,147,0,2,2,0.0,0,0,26,0,A,A,0,Non Refund,162,Transient,64.0573102840093,0,0,False,False,True
1,63,1,0,1,0.0,0,0,0,0,D,C,0,No Deposit,0,Transient,152.6797828341212,0,0,False,False,False
1,141,0,10,2,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient,167.1834269908137,0,0,False,False,False
1,68,0,2,2,0.0,0,0,0,14,D,K,1,No Deposit,0,Contract,360.235815063661,0,1,True,True,False
1,111,0,5,2,0.0,0,0,0,0,A,A,1,Non Refund,0,Contract,116.74461721023948,0,0,True,False,False
1,53,2,5,1,0.0,0,0,0,0,A,E,0,No Deposit,147,Transient,98.1173778688597,0,0,False,False,False
1,109,6,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,121.99212313261329,0,0,True,False,False
1,78,5,14,2,0.0,0,0,0,0,A,A,1,No Deposit,187,Transient,85.41644056572852,0,2,True,True,False
1,131,1,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,106.48424552086216,1,0,False,False,False
1,86,1,5,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,50.24072739285885,0,2,False,True,False
1,111,0,0,1,0.0,0,0,5,0,A,A,0,No Deposit,0,Transient,77.23612770799421,0,0,False,False,True
1,102,0,3,2,0.0,0,0,0,0,D,D,1,No Deposit,0,Transient,79.50791874401094,0,0,True,False,False
1,140,2,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,184.87657211233977,0,0,True,False,False
1,94,1,0,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,44.53331789847368,0,1,True,True,False
1,120,2,3,3,1.0,0,0,0,0,A,A,1,No Deposit,99,Transient,109.17278819453556,0,1,True,True,False
1,114,1,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,78.83432374209079,0,0,False,False,False
1,107,1,3,2,0.0,0,0,0,0,D,C,3,Non Refund,0,Group,165.82757232766153,0,0,True,False,False
1,43,0,5,2,0.0,0,1,0,0,C,G,0,Non Refund,0,Transient,157.90367426132457,1,0,False,False,False
1,94,3,2,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient-Party,153.0246346278728,0,0,True,False,False
1,150,0,1,2,0.0,0,0,5,0,G,D,0,No Deposit,0,Transient,216.27127790109975,0,0,False,False,True
1,99,2,2,1,2.0,0,0,0,0,F,A,8,No Deposit,0,Transient,82.69737294264557,1,0,True,False,False
1,47,1,5,1,0.0,0,0,0,0,A,E,6,No Deposit,0,Transient,287.725158728465,0,1,True,True,False
1,55,1,3,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,145.36226689180037,0,0,False,False,False
1,109,1,1,2,0.0,0,0,3,0,A,A,1,No Deposit,93,Transient,79.10543533687124,0,0,True,False,True
1,127,0,1,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient-Party,134.12422249970214,0,0,False,False,False
1,109,2,2,0,0.0,0,0,0,0,A,A,0,No Deposit,21,Transient,61.22806768873684,0,0,False,False,False
1,66,1,5,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,125.99850431222586,0,1,False,True,False
1,136,0,2,2,0.0,0,0,0,57,A,A,1,No Deposit,0,Transient,86.54479998120262,0,1,True,True,False
1,143,2,4,2,0.0,0,0,0,0,D,A,0,No Deposit,101,Contract,99.13771280496933,0,0,False,False,False
1,86,0,3,1,0.0,0,0,0,0,G,A,0,No Deposit,0,Transient,126.10856481671232,0,0,False,False,False
1,110,16,5,2,3.0,1,0,0,0,A,A,0,No Deposit,0,Transient-Party,187.33202708525656,1,0,False,False,False
1,74,1,2,2,0.0,0,0,24,0,D,A,0,No Deposit,187,Transient,222.2954661877037,0,0,False,False,True
1,81,0,3,2,0.0,0,0,0,0,A,D,1,Non Refund,0,Transient,85.5693202317732,0,0,True,False,False
1,41,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,49.0040545894903,0,1,False,True,False
1,66,0,2,2,0.0,0,0,0,0,E,E,2,No Deposit,0,Transient,198.39351775622777,0,0,True,False,False
1,93,3,3,2,0.0,0,0,0,0,A,A,3,No Deposit,391,Transient,66.29705320845585,0,0,True,False,False
1,71,1,9,3,0.0,0,1,0,29,A,A,0,No Deposit,0,Transient,121.77196126175636,1,0,False,False,False
1,147,0,10,2,0.0,1,0,0,0,D,A,0,No Deposit,0,Transient,151.7279520161074,0,0,False,False,False
1,48,2,2,1,0.0,0,0,1,0,A,D,0,No Deposit,0,Transient-Party,112.62371610426383,0,0,False,False,True
1,121,0,3,1,0.0,0,0,0,0,A,A,1,Non Refund,0,Transient,83.66250404680045,0,1,True,True,False
1,49,2,3,2,2.0,0,0,0,0,A,G,0,No Deposit,0,Transient,153.37993668830012,0,3,False,True,False
1,53,5,8,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,123.67958161306856,0,0,True,False,False
1,126,0,1,4,2.0,0,0,0,0,E,A,1,No Deposit,0,Transient,118.50429036155242,1,0,True,False,False
1,63,1,2,3,0.0,0,0,2,0,G,A,0,No Deposit,0,Contract,72.27647466854894,1,2,False,True,True
1,91,0,19,1,2.0,0,0,14,0,E,A,3,No Deposit,43,Transient-Party,91.00168121650556,0,0,True,False,True
1,117,0,1,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,68.38140887297058,0,0,False,False,False
1,147,2,1,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,191.97422142696445,0,0,False,False,False
1,69,0,4,2,0.0,1,0,1,0,A,A,1,No Deposit,0,Transient,75.86633869752201,0,3,True,True,True
1,82,0,2,2,0.0,0,1,0,0,A,A,1,No Deposit,57,Contract,119.04089912875224,0,0,True,False,False
1,94,3,5,2,0.0,0,0,0,0,A,A,2,Non Refund,0,Transient,129.00132236382305,0,0,True,False,False
1,96,1,4,2,0.0,0,0,0,0,E,A,2,No Deposit,0,Group,61.06630576029467,0,0,True,False,False
1,142,0,2,2,1.0,0,0,0,0,A,A,0,No Deposit,0,Contract,77.87242485520386,0,0,False,False,False
1,90,1,2,2,0.0,0,1,0,0,A,A,1,No Deposit,60,Transient,89.87709514327516,0,0,True,False,False
1,93,0,13,1,0.0,0,0,0,0,A,D,0,No Deposit,43,Transient,129.76412864456927,1,0,False,False,False
1,52,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,252.1045422518081,0,0,False,False,False
1,100,0,1,3,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,101.12192191740004,0,0,False,False,False
1,142,1,4,2,0.0,2,1,3,0,D,A,0,No Deposit,0,Transient,123.02156823646816,0,0,False,False,True
1,110,0,5,1,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient,57.329458734211286,0,1,False,True,False
1,111,4,1,2,0.0,0,0,0,0,D,G,0,No Deposit,0,Transient,71.74287342230568,0,0,False,False,False
1,76,0,2,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,147.264261747871,0,1,True,True,False
1,142,2,1,1,0.0,0,1,0,0,H,D,1,Non Refund,0,Transient,114.94562356461904,0,0,True,False,False
1,73,1,4,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Transient,166.3257028736304,0,1,True,True,False
1,132,2,3,2,0.0,0,0,0,0,B,A,0,No Deposit,0,Contract,103.34852981401268,0,4,False,True,False
1,73,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Contract,222.19210808586416,0,4,False,True,False
1,61,0,2,2,0.0,0,0,0,0,A,E,1,No Deposit,75,Transient,244.93174566334997,0,4,True,True,False
1,70,2,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,166.96950695488604,0,0,False,False,False
1,60,0,2,2,2.0,0,0,0,0,A,A,0,No Deposit,0,Transient,169.64992464565668,0,1,False,True,False
1,91,0,3,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,142.5122804103224,0,0,False,False,False
1,50,0,0,2,0.0,0,0,0,0,A,A,4,No Deposit,0,Contract,68.8922800881822,0,0,True,False,False
1,63,0,2,2,0.0,0,0,0,0,G,A,4,No Deposit,0,Transient,206.3743495243193,0,0,True,False,False
1,97,1,5,2,0.0,0,0,0,0,A,E,2,No Deposit,0,Transient,60.005853878307576,0,0,True,False,False
1,120,2,4,2,0.0,0,0,0,3,D,A,1,No Deposit,0,Transient-Party,60.30773655286439,0,3,True,True,False
1,45,4,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,116.17134304494267,0,3,False,True,False
1,71,2,1,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,188.45243600569972,0,0,False,False,False
1,142,2,0,1,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,78.7190922027463,0,0,False,False,False
1,80,0,3,2,3.0,0,0,0,0,A,A,0,No Deposit,0,Transient,115.14153717867084,1,0,False,False,False
1,120,0,5,2,0.0,0,0,1,0,G,A,1,No Deposit,0,Transient,191.0724029717979,0,3,True,True,True
1,45,2,5,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Contract,116.79571045952672,0,0,False,False,False
1,113,1,5,2,0.0,0,1,0,0,A,G,1,No Deposit,39,Transient,82.48036474137888,0,0,True,False,False
1,45,2,3,2,2.0,0,0,0,0,D,D,0,Non Refund,19,Transient,156.69040810943724,0,1,False,True,False
1,97,1,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,72.2268880459233,0,1,False,True,False
1,45,0,2,1,0.0,0,0,0,0,A,G,1,No Deposit,0,Transient,151.69013242043255,0,0,True,False,False
1,88,1,3,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,185.89177114385916,0,1,False,True,False
1,120,0,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,129.90953807600778,0,1,False,True,False
1,121,2,9,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,60.834971931914765,0,0,False,False,False
1,101,0,20,2,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient,91.91726893116147,0,2,False,True,False
1,43,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,114.64028728547714,0,0,False,False,False
1,96,0,3,1,0.0,0,0,0,0,G,E,0,Non Refund,0,Transient,105.7555212885715,0,0,False,False,False
1,112,0,4,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,56.05972283876861,1,0,False,False,False
1,132,0,1,1,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient,164.26663599799963,0,1,False,True,False
1,92,0,3,1,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,94.42329487282016,0,0,True,False,False
1,90,0,4,2,0.0,0,0,5,0,D,A,1,No Deposit,0,Transient-Party,100.38477397875415,0,0,True,False,True
1,64,2,1,1,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient,133.87870998457643,0,0,True,False,False
1,86,1,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,117.63467074467056,1,0,True,False,False
1,43,2,5,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,91.00685916265007,0,1,False,True,False
1,51,0,1,2,0.0,0,1,0,0,D,A,0,No Deposit,0,Transient,48.02434662263797,0,0,False,False,False
1,67,3,1,2,0.0,1,0,0,0,A,B,0,No Deposit,0,Transient,378.44242189889553,0,0,False,False,False
1,149,0,5,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,172.89597617742712,0,0,False,False,False
1,124,0,2,2,0.0,1,0,0,0,A,A,1,No Deposit,0,Transient,92.9607785461594,0,0,True,False,False
1,49,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,81.97898052494469,1,1,True,True,False
1,104,1,12,0,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,60.42536993284335,0,3,True,True,False
1,44,1,1,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,121.22647149121894,0,2,False,True,False
1,99,1,3,3,0.0,0,0,26,0,A,I,0,No Deposit,0,Transient,199.3911255124799,0,0,False,False,True
1,60,0,4,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,59.60972669628264,2,0,True,False,False
1,125,0,7,2,0.0,2,0,0,0,H,A,0,No Deposit,0,Transient-Party,151.30495794165316,0,0,False,False,False
1,56,1,1,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,76.96717704874777,0,0,True,False,False
1,119,9,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,148.46760719260018,0,0,False,False,False
1,147,0,2,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,58.5139500979644,0,1,True,True,False
1,60,0,2,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient-Party,80.80164853491263,0,1,True,True,False
1,46,1,4,2,0.0,0,0,0,10,A,A,1,No Deposit,0,Transient,83.49734390792933,0,0,True,False,False
1,129,0,4,2,1.0,0,0,0,0,A,E,0,No Deposit,0,Transient,112.55023855522818,0,0,False,False,False
1,116,2,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,52.28440902601732,0,0,False,False,False
1,68,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,123.89372625051314,0,2,False,True,False
1,102,2,4,1,0.0,0,0,0,0,A,A,1,Non Refund,0,Transient,90.49188904519488,0,1,True,True,False
1,83,0,3,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,164.5494132777627,0,0,False,False,False
1,134,2,2,2,0.0,0,1,0,10,A,A,1,No Deposit,0,Transient,261.0603522687459,0,0,True,False,False
1,129,0,2,2,0.0,0,0,0,0,L,A,0,No Deposit,0,Transient-Party,156.390529597097,1,0,False,False,False
1,67,2,3,1,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,91.7482550661382,0,0,False,False,False
1,93,2,4,2,0.0,0,0,0,0,A,A,0,Non Refund,45,Transient,157.64525524646135,0,0,False,False,False
1,146,0,3,2,0.0,2,0,0,0,A,A,13,No Deposit,0,Transient,118.20490669397796,0,2,True,True,False
1,112,0,0,1,2.0,0,0,0,0,A,C,0,No Deposit,0,Transient,134.01126197195313,0,2,False,True,False
1,108,2,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,160.10234661031396,0,0,False,False,False
1,124,2,5,1,0.0,0,1,0,1,A,A,1,Refundable,0,Transient,51.08313795050778,0,0,True,False,False
1,86,4,3,2,0.0,0,0,0,0,F,A,1,No Deposit,0,Transient,124.68998951262893,0,0,True,False,False
1,68,2,2,2,0.0,0,1,0,0,A,B,0,No Deposit,0,Transient,116.94619710224482,0,0,False,False,False
1,40,0,2,1,0.0,0,0,0,0,A,A,4,No Deposit,0,Transient-Party,347.0191921941969,0,0,True,False,False
1,99,0,3,2,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,80.83018157430789,0,0,False,False,True
1,110,0,9,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,87.41473851959938,0,0,True,False,False
1,81,1,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Group,57.39381773954469,0,0,False,False,False
1,66,2,2,2,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient,169.13252959534654,0,0,True,False,False
1,132,0,3,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,147.56941500451344,0,0,False,False,False
1,84,3,15,2,0.0,0,0,0,0,A,G,1,No Deposit,0,Transient,129.85857973135447,0,0,True,False,False
1,77,1,5,2,0.0,1,0,0,9,A,A,8,No Deposit,0,Transient,85.0862624355244,0,0,True,False,False
1,135,0,5,3,0.0,0,0,0,0,A,D,2,No Deposit,0,Transient,102.72437368861776,1,0,True,False,False
1,134,1,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,126.4759770020746,0,0,False,False,False
1,55,2,11,2,0.0,0,0,0,0,A,C,0,No Deposit,0,Transient,226.5850090280615,0,0,False,False,False
1,146,2,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,93.98685626311654,0,2,False,True,False
1,138,0,4,1,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,293.53057171948365,0,0,False,False,True
1,103,0,1,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,132.39311556298154,1,2,True,True,False
1,118,0,1,2,0.0,0,0,0,0,E,E,3,No Deposit,0,Transient,149.5746277988593,0,0,True,False,False
1,138,0,4,1,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,140.20842039501852,0,0,False,False,False
1,143,5,2,2,0.0,0,0,0,0,D,C,1,No Deposit,0,Transient,136.99903464013695,0,0,True,False,False
1,74,2,3,2,0.0,0,0,0,15,A,A,0,No Deposit,0,Contract,90.7266127396328,0,1,False,True,False
1,86,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,91.00060250848186,0,0,False,False,False
1,130,2,5,3,0.0,0,0,0,0,A,A,0,No Deposit,96,Transient,187.32023573609783,1,0,False,False,False
1,62,2,14,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,205.57199457720856,0,0,False,False,False
1,149,2,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,275.37614965531816,0,0,False,False,False
1,51,0,4,4,0.0,0,0,0,0,A,C,0,No Deposit,0,Transient,107.10543802359456,0,0,False,False,False
1,135,1,0,1,0.0,0,0,0,0,E,A,0,No Deposit,98,Transient,102.39899638835968,0,0,False,False,False
1,141,2,1,2,0.0,0,0,11,0,F,A,3,No Deposit,0,Transient,72.86748565131757,0,0,True,False,True
1,138,0,3,2,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient,251.71821794891727,0,0,False,False,False
1,75,0,4,2,2.0,0,0,0,1,A,A,1,No Deposit,0,Contract,61.85140465324149,0,0,True,False,False
1,84,2,0,2,0.0,0,0,0,0,A,B,0,No Deposit,0,Transient-Party,231.3777067214007,0,1,False,True,False
1,70,0,21,2,0.0,0,1,0,0,A,G,0,Non Refund,0,Transient,112.80406726978909,1,0,False,False,False
1,78,1,3,2,0.0,0,0,19,16,E,C,0,No Deposit,0,Contract,132.51328089928364,0,3,False,True,True
1,87,0,4,1,0.0,0,0,0,0,D,G,1,No Deposit,0,Transient,102.38919337928785,0,0,True,False,False
1,70,0,6,2,0.0,0,0,0,0,D,E,0,No Deposit,0,Transient,108.2302462674811,0,5,False,True,False
1,94,0,2,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,78.05194475882422,0,0,False,False,False
1,65,3,3,1,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,59.865661464322095,1,2,True,True,False
1,125,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,119.41180714469178,0,1,False,True,False
1,44,2,3,1,0.0,0,0,0,0,F,D,8,No Deposit,0,Contract,37.93303105277535,1,0,True,False,False
1,69,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,109,Group,162.5857265431021,0,0,False,False,False
1,87,2,3,2,0.0,0,0,0,0,C,A,0,No Deposit,0,Transient,121.01160020875766,0,2,False,True,False
1,116,2,2,2,0.0,0,0,19,0,D,E,1,No Deposit,0,Transient,147.9163792725545,0,2,True,True,True
1,140,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,79.95534569908763,0,2,False,True,False
1,124,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,184.5330536698322,0,0,False,False,False
1,104,0,3,2,0.0,0,0,1,0,E,A,0,No Deposit,101,Transient,73.31877423753835,0,0,False,False,True
1,83,2,4,2,0.0,0,0,0,0,A,H,0,No Deposit,0,Transient,81.92210979190881,0,0,False,False,False
1,40,0,9,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient-Party,108.92118889084108,0,0,False,False,False
1,47,0,3,1,0.0,0,0,0,0,A,H,5,No Deposit,0,Transient,385.8549720820604,0,0,True,False,False
1,121,2,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,61.032572825094526,0,0,False,False,False
1,66,1,3,2,0.0,0,0,0,0,D,D,1,No Deposit,0,Transient-Party,102.28250783706174,0,0,True,False,False
1,45,0,3,1,0.0,0,0,1,0,A,F,0,No Deposit,0,Transient,94.1523100458216,0,0,False,False,True
1,95,1,5,2,0.0,0,0,0,0,A,A,6,No Deposit,0,Transient,71.78668135134677,1,1,True,True,False
1,136,0,5,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,150.94508586014686,1,1,False,True,False
1,63,1,0,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,52.1100172070058,0,0,False,False,False
1,72,1,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,54.92387761400294,0,0,True,False,False
1,107,0,5,2,0.0,0,0,0,0,D,A,1,Refundable,43,Transient,209.70582061380568,0,0,True,False,False
1,107,8,2,1,0.0,0,0,0,0,A,K,1,No Deposit,0,Transient,78.40660376623676,0,0,True,False,False
1,132,0,4,1,0.0,0,0,0,0,D,C,0,No Deposit,0,Transient-Party,68.03106614442427,0,0,False,False,False
1,65,0,3,1,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,107.0579622823314,0,2,False,True,True
1,120,4,1,2,0.0,0,0,0,0,A,A,0,No Deposit,98,Transient,166.75421635644793,0,1,False,True,False
1,79,0,3,2,2.0,0,0,0,0,A,A,0,No Deposit,45,Transient,45.78426406163692,0,0,False,False,False
1,63,2,2,2,0.0,0,0,0,0,D,G,2,No Deposit,0,Contract,112.543784255754,0,0,True,False,False
1,83,6,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,144.63379112035702,0,0,False,False,False
1,94,2,1,2,2.0,0,0,0,0,A,A,1,No Deposit,0,Transient,159.9469308608884,0,0,True,False,False
1,136,0,4,1,0.0,0,0,0,0,A,D,1,Non Refund,6,Transient,76.76642870923492,0,0,True,False,False
1,90,0,3,1,0.0,0,0,1,0,E,A,0,No Deposit,0,Transient-Party,77.95731395307155,0,2,False,True,True
1,72,0,9,2,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,136.47223252428978,0,0,False,False,False
1,62,2,2,1,0.0,0,0,0,0,A,K,0,No Deposit,0,Transient,44.1790249991617,0,0,False,False,False
1,130,0,1,0,0.0,0,0,0,0,A,B,1,No Deposit,0,Transient-Party,108.26512062317704,0,0,True,False,False
1,61,0,1,2,0.0,0,0,0,0,A,C,3,No Deposit,0,Transient,196.6512774500048,0,0,True,False,False
1,119,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,21,Contract,48.90864107846251,1,0,False,False,False
1,94,2,3,2,2.0,0,0,0,0,C,A,0,No Deposit,0,Transient,42.95175382008736,0,0,False,False,False
1,80,0,3,2,0.0,0,0,0,0,G,A,0,No Deposit,0,Contract,59.84497299142655,0,0,False,False,False
1,145,2,3,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Transient,150.6595759159571,0,2,True,True,False
1,82,0,0,3,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,77.05669399140348,0,2,False,True,False
1,55,0,1,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,138.15393296362635,0,0,True,False,False
1,57,9,21,1,0.0,1,0,0,0,A,D,1,No Deposit,0,Transient,123.07371454849806,1,0,True,False,False
1,124,0,0,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,73.67006720345834,0,0,False,False,False
1,99,9,1,2,0.0,0,0,11,0,D,E,4,Non Refund,0,Transient,195.00912900179333,0,2,True,True,True
1,132,0,3,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,105.6752785054581,0,0,True,False,False
1,68,2,3,2,2.0,0,0,0,0,A,B,1,No Deposit,0,Transient,245.4027887920004,0,2,True,True,False
1,134,2,2,2,0.0,0,0,0,0,A,A,1,Non Refund,0,Transient-Party,161.99769848014813,0,0,True,False,False
1,150,6,4,1,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient-Party,109.48514774683412,0,0,True,False,False
1,106,0,1,2,1.0,0,0,0,0,A,A,2,No Deposit,0,Transient,176.9059795549486,0,2,True,True,False
1,81,1,1,2,0.0,0,0,25,0,F,A,0,No Deposit,28,Transient,135.1611894472737,0,0,False,False,True
1,82,0,10,2,0.0,1,0,1,0,D,F,0,No Deposit,0,Transient,133.7947224910181,0,0,False,False,True
